content_id,creator_id,niche,platform,content_format,topic,publish_date,views,likes,comments,saves,shares,watch_time_pct,affiliate_clicks,affiliate_revenue_usd,product_sales,product_revenue_usd,total_revenue_usd,production_hours,revenue_per_hour_usd,is_high_converting,has_affiliate_link,has_product_link
CON00146,CRE0041,Finance & Investing,Twitter/X,Substack Issue,Investing for Beginners,2025-11-06,3344,236,79,62,25,0.613,249,917.26,5,815.45,1732.71,3.7,466.77,True,True,True
CON00147,CRE0294,Technology & Software,YouTube,Instagram Story,Best AI Tools 2025,2025-12-03,35767,2732,278,630,1189,0.283,84,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON00148,CRE0121,Finance & Investing,Substack,Instagram Story,Stock Market Explained,2025-11-24,1887,140,54,77,63,0.34,12,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON00149,CRE0028,Personal Development,LinkedIn,LinkedIn Post,Morning Routine,2025-11-01,643,53,5,3,17,0.537,1,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON00150,CRE0423,Technology & Software,Twitter/X,TikTok,Best AI Tools 2025,2025-12-04,25031,1765,675,624,502,0.338,194,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON00151,CRE0056,Sustainable Living,TikTok,TikTok,Green Home Tour,2025-12-14,103782,4731,642,1175,3746,0.47,326,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON00152,CRE0423,Technology & Software,TikTok,Instagram Post,Coding Tutorial,2025-10-21,4783,251,26,188,113,0.344,12,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON00153,CRE0059,Home Decor & Interior Design,Instagram,LinkedIn Post,IKEA Hacks,2026-01-26,3769,137,32,106,83,0.556,26,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON00154,CRE0053,Education & Online Courses,LinkedIn,LinkedIn Post,Note-Taking System,2025-12-04,15951,1807,414,646,126,0.395,110,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON00155,CRE0323,Travel & Adventure,Twitter/X,Substack Issue,Hidden Gems in Bali,2025-11-18,23770,797,585,645,584,0.537,170,0.0,0,0.0,0.0,4.2,0.0,False,True,False
CON00156,CRE0152,Personal Development,LinkedIn,TikTok,Book That Changed My Life,2025-11-04,51833,5600,1015,1516,765,0.525,1296,841.15,72,12019.38,12860.53,0.7,18157.28,True,True,True
CON00157,CRE0322,Photography & Videography,Substack,Instagram Reel,Preset Tutorial,2025-11-25,3775,78,108,64,109,0.514,26,0.0,0,0.0,0.0,2.7,0.0,False,True,False
CON00158,CRE0535,Finance & Investing,TikTok,YouTube Video,How I Paid Off Debt,2025-11-01,7222,861,92,206,247,0.405,137,711.25,12,1670.72,2381.97,6.2,384.19,True,True,True
CON00159,CRE0277,Language Learning,YouTube,LinkedIn Post,Conversation Practice,2025-12-28,10494,521,204,387,319,0.42,4,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON00160,CRE0133,Comedy & Entertainment,YouTube,Instagram Reel,Day in My Life,2026-01-25,27699,2797,774,1127,704,0.49,58,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON00161,CRE0285,Parenting & Family,TikTok,Substack Issue,Kid-Friendly Recipes,2026-02-26,7972,767,96,298,178,0.328,494,3304.81,16,2820.71,6125.52,2.8,2200.89,True,True,True
CON00162,CRE0364,Home Decor & Interior Design,Twitter/X,Instagram Post,Colour Palette Guide,2025-09-27,15149,1296,428,106,86,0.603,1020,2073.93,66,3350.39,5424.32,1.6,3436.44,True,True,True
CON00163,CRE0315,Parenting & Family,Twitter/X,Instagram Story,Family Vlog,2025-10-05,3524,285,16,73,68,0.264,26,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON00164,CRE0142,Food & Cooking,YouTube,Instagram Reel,Recipe Breakdown,2025-10-14,50850,5278,139,578,1803,0.387,313,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON00165,CRE0162,Photography & Videography,Twitter/X,Instagram Story,Editing Tutorial,2025-12-15,863362,60938,5277,40237,34374,0.436,6028,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON00166,CRE0557,Business & Entrepreneurship,TikTok,Substack Issue,Cold Email Tips,2025-12-06,29368,2143,85,944,499,0.506,1412,4342.46,138,6023.46,10365.92,4.6,2262.75,True,True,True
CON00167,CRE0143,Finance & Investing,Substack,Instagram Story,How I Paid Off Debt,2025-12-20,46274,5181,135,401,1829,0.521,1480,6009.58,140,7858.21,13867.79,0.4,33918.17,True,True,True
CON00168,CRE0477,Sustainable Living,TikTok,YouTube Short,Eco Product Review,2025-12-14,89387,9305,1594,3171,2493,0.456,374,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON00169,CRE0124,Language Learning,Substack,Instagram Story,Immersion Tips,2026-03-13,19022,1622,524,273,618,0.619,164,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON00170,CRE0542,Comedy & Entertainment,Twitter/X,LinkedIn Post,Parody,2025-12-25,16975,1428,317,845,321,0.241,1,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON00171,CRE0214,Language Learning,Instagram,Substack Issue,Learn 100 Words Fast,2025-12-17,18984,1955,370,251,134,0.481,43,0.0,0,0.0,0.0,2.0,0.0,False,True,False
CON00172,CRE0564,Parenting & Family,Substack,YouTube Video,Kid-Friendly Recipes,2026-03-14,583,45,2,22,11,0.496,0,0.0,0,0.0,0.0,6.0,0.0,False,False,False
CON00173,CRE0150,Technology & Software,YouTube,LinkedIn Post,Notion Setup Tour,2026-02-22,11292,538,160,289,336,0.267,14,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON00174,CRE0401,Education & Online Courses,Instagram,LinkedIn Post,Study With Me,2025-11-28,17111,972,40,378,357,0.623,115,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON00175,CRE0487,Gaming & Esports,Twitter/X,YouTube Video,Pro Tips,2026-01-16,53700,5828,673,703,2116,0.493,68,0.0,0,0.0,0.0,8.5,0.0,False,True,False
CON00176,CRE0309,Parenting & Family,TikTok,Substack Issue,School Tips,2025-11-03,58769,2973,1649,555,1334,0.356,102,0.0,0,0.0,0.0,4.2,0.0,False,True,False
CON00177,CRE0570,Science & Space,TikTok,YouTube Short,Science Experiment,2026-01-14,14851,1008,99,633,425,0.4,577,3153.91,23,1462.16,4616.07,0.8,5948.4,True,True,True
CON00178,CRE0083,Food & Cooking,TikTok,LinkedIn Post,Street Food Tour,2026-03-17,9566,548,209,229,241,0.53,26,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON00179,CRE0582,Gaming & Esports,LinkedIn,LinkedIn Post,New Game Review,2026-03-13,26114,2051,163,1060,350,0.638,635,3946.05,37,6366.19,10312.24,0.6,17529.0,True,True,True
CON00180,CRE0372,Food & Cooking,Twitter/X,Instagram Story,Restaurant Review,2025-12-17,16495,368,196,230,108,0.538,134,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON00181,CRE0305,Technology & Software,Substack,Instagram Reel,Coding Tutorial,2026-03-01,9456,488,234,399,112,0.481,92,0.0,0,0.0,0.0,2.4,0.0,False,True,False
CON00182,CRE0201,Travel & Adventure,Twitter/X,LinkedIn Post,Budget Europe Trip,2025-10-24,89219,7913,1595,2518,1077,0.334,3419,16363.8,152,11932.75,28296.55,0.5,54465.33,True,True,True
CON00183,CRE0218,Language Learning,Twitter/X,YouTube Short,Grammar Explained,2026-01-02,17102,1750,431,265,148,0.384,147,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON00184,CRE0507,Education & Online Courses,TikTok,LinkedIn Post,Learning Hack,2026-01-19,880,25,4,6,26,0.227,48,254.86,2,247.46,502.32,0.7,726.58,True,True,True
CON00185,CRE0159,Personal Development,TikTok,TikTok,Goal Setting,2026-01-15,2481,239,29,52,47,0.455,7,0.0,0,0.0,0.0,2.3,0.0,False,True,False
CON00186,CRE0102,Travel & Adventure,TikTok,Instagram Reel,City Vlog,2025-10-05,3092,324,79,73,91,0.28,241,734.88,10,240.06,974.94,3.2,301.12,True,True,True
CON00187,CRE0527,Sustainable Living,Instagram,LinkedIn Post,Plant-Based Meal,2026-02-10,99359,5414,2021,2447,1477,0.643,99,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON00188,CRE0441,Parenting & Family,Instagram,Substack Issue,Honest Parenting,2025-12-20,10352,1058,306,349,70,0.282,47,0.0,0,0.0,0.0,4.3,0.0,False,True,False
CON00189,CRE0504,Beauty & Fashion,LinkedIn,YouTube Short,Makeup Tutorial,2026-01-18,75203,3473,618,1572,1409,0.737,303,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON00190,CRE0141,Sustainable Living,TikTok,YouTube Video,Plant-Based Meal,2025-11-02,440,27,11,17,6,0.385,0,0.0,0,0.0,0.0,5.8,0.0,False,False,False
CON00191,CRE0228,Business & Entrepreneurship,Twitter/X,Instagram Reel,Productivity System,2026-02-08,10874,329,250,505,407,0.503,46,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON00192,CRE0328,Home Decor & Interior Design,LinkedIn,YouTube Short,IKEA Hacks,2025-11-25,63489,6280,206,2394,1390,0.523,568,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON00193,CRE0259,Finance & Investing,TikTok,LinkedIn Post,How I Paid Off Debt,2026-01-06,170609,6597,4572,956,5026,0.286,782,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON00194,CRE0337,Gaming & Esports,LinkedIn,YouTube Video,Stream Highlights,2026-02-02,278563,15304,2274,3807,3686,0.266,18091,25849.35,693,115135.97,140985.32,5.5,25426.16,True,True,True
CON00195,CRE0592,Music & Audio Production,Substack,LinkedIn Post,Studio Vlog,2025-11-22,28118,1533,99,577,803,0.735,49,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON00196,CRE0315,Comedy & Entertainment,Twitter/X,YouTube Video,Storytime,2026-01-17,1545,138,43,35,55,0.398,108,412.93,7,983.79,1396.72,4.8,288.18,True,True,True
CON00197,CRE0589,Technology & Software,TikTok,YouTube Video,App Review,2025-09-24,10218,577,208,485,184,0.266,1,0.0,0,0.0,0.0,7.6,0.0,False,True,False
CON00198,CRE0187,Language Learning,Twitter/X,TikTok,Grammar Explained,2025-11-28,6117,188,67,132,79,0.269,319,1439.55,23,575.22,2014.77,1.0,2028.1,True,True,True
CON00199,CRE0342,Business & Entrepreneurship,Instagram,Instagram Post,Cold Email Tips,2026-02-01,3489,272,33,42,87,0.225,2,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON00200,CRE0360,Technology & Software,Substack,Instagram Story,Coding Tutorial,2026-01-01,16629,1053,264,555,377,0.241,780,2201.28,57,4399.77,6601.05,0.4,15918.66,True,True,True
CON00201,CRE0533,Language Learning,YouTube,Instagram Story,Conversation Practice,2026-03-18,29603,1791,739,249,217,0.632,226,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON00202,CRE0404,Food & Cooking,TikTok,Instagram Reel,Recipe Breakdown,2025-12-16,10556,1257,266,109,363,0.309,72,0.0,0,0.0,0.0,2.9,0.0,False,True,False
CON00203,CRE0579,Travel & Adventure,TikTok,TikTok,Hidden Gems in Bali,2025-12-27,24262,2498,681,153,154,0.443,82,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON00204,CRE0236,Beauty & Fashion,TikTok,Instagram Story,Get Ready With Me,2025-11-04,31617,723,490,1400,616,0.626,42,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON00205,CRE0584,Travel & Adventure,YouTube,Instagram Story,Hidden Gems in Bali,2025-11-10,4970,134,139,227,61,0.395,44,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON00206,CRE0027,Beauty & Fashion,YouTube,YouTube Video,Skincare Routine,2026-02-20,243484,24198,3930,9277,3383,0.347,1652,0.0,0,0.0,0.0,8.8,0.0,False,True,False
CON00207,CRE0568,Pet Care,Instagram,LinkedIn Post,Rescue Animal Story,2025-10-09,34291,1563,550,184,476,0.309,1177,5232.78,45,6801.2,12033.98,1.4,8428.09,True,True,True
CON00208,CRE0417,Science & Space,Substack,LinkedIn Post,Research Breakdown,2026-01-15,23858,2704,244,697,798,0.665,343,1677.53,20,558.01,2235.54,0.6,4060.9,True,True,True
CON00209,CRE0121,Sustainable Living,Twitter/X,YouTube Short,Zero Waste Swaps,2026-01-17,68690,7798,305,1377,1389,0.421,4790,20220.69,439,78930.99,99151.68,1.9,51087.83,True,True,True
CON00210,CRE0517,Food & Cooking,YouTube,YouTube Short,Recipe Breakdown,2026-02-27,7703,582,176,317,158,0.485,211,214.82,14,946.99,1161.81,1.0,1155.97,True,True,True
CON00211,CRE0065,Technology & Software,TikTok,Instagram Story,Best AI Tools 2025,2026-02-20,20232,1541,426,472,117,0.656,191,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON00212,CRE0436,Business & Entrepreneurship,YouTube,YouTube Video,Cold Email Tips,2025-10-26,12429,913,345,513,437,0.426,117,0.0,0,0.0,0.0,5.1,0.0,False,True,False
CON00213,CRE0477,Pet Care,Substack,TikTok,Rescue Animal Story,2026-01-10,5647,378,19,109,190,0.415,43,0.0,0,0.0,0.0,2.6,0.0,False,True,False
CON00214,CRE0478,Technology & Software,LinkedIn,Instagram Post,Notion Setup Tour,2026-02-23,6919,139,127,286,56,0.717,41,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON00215,CRE0579,Education & Online Courses,LinkedIn,Instagram Story,Note-Taking System,2026-02-13,3817,309,113,168,66,0.411,88,472.49,4,294.03,766.52,0.4,1881.41,True,True,True
CON00216,CRE0420,Finance & Investing,YouTube,Instagram Story,Passive Income Ideas,2026-01-18,37209,2391,232,1289,790,0.666,20,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON00217,CRE0233,Finance & Investing,Substack,YouTube Short,Passive Income Ideas,2025-11-30,139010,11777,2504,905,2280,0.257,408,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON00218,CRE0434,Sustainable Living,LinkedIn,Instagram Post,Green Home Tour,2026-02-23,10152,628,136,84,393,0.409,704,4817.89,60,8472.74,13290.63,1.7,8020.0,True,True,True
CON00219,CRE0084,Home Decor & Interior Design,YouTube,Instagram Story,Small Space Ideas,2026-01-02,80226,4841,1746,1057,2019,0.748,379,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON00220,CRE0512,Language Learning,YouTube,Instagram Reel,Learn 100 Words Fast,2025-12-06,34964,2481,868,317,1157,0.395,119,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON00221,CRE0255,Language Learning,Instagram,Instagram Reel,Learn 100 Words Fast,2026-01-10,37064,3455,347,1588,715,0.481,934,6026.03,32,6230.35,12256.38,3.1,3960.88,True,True,True
CON00222,CRE0568,Sustainable Living,TikTok,YouTube Short,Green Home Tour,2026-01-11,1831,40,39,30,25,0.268,10,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON00223,CRE0440,Gaming & Esports,Instagram,YouTube Short,Pro Tips,2025-09-21,1192,138,27,20,28,0.454,1,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON00224,CRE0442,Language Learning,LinkedIn,TikTok,Language Learning Mistakes,2025-10-19,3876,242,66,106,144,0.515,32,0.0,0,0.0,0.0,2.4,0.0,False,True,False
CON00225,CRE0170,Personal Development,YouTube,TikTok,Productivity System,2026-01-20,11919,779,248,218,353,0.619,71,0.0,0,0.0,0.0,2.9,0.0,False,True,False
CON00226,CRE0123,Beauty & Fashion,TikTok,Substack Issue,Outfit of the Week,2025-11-07,27647,3026,631,351,853,0.405,188,0.0,0,0.0,0.0,2.2,0.0,False,True,False
CON00227,CRE0350,Education & Online Courses,YouTube,LinkedIn Post,Study With Me,2026-03-02,30445,2325,867,1211,1059,0.414,27,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON00228,CRE0446,Personal Development,Instagram,Substack Issue,Morning Routine,2025-12-12,83980,7669,1300,504,1781,0.464,134,0.0,0,0.0,0.0,3.8,0.0,False,True,False
CON00229,CRE0484,Finance & Investing,Substack,Instagram Reel,How I Paid Off Debt,2025-09-26,74769,2788,204,2361,734,0.331,49,0.0,0,0.0,0.0,2.5,0.0,False,True,False
CON00230,CRE0150,Travel & Adventure,TikTok,YouTube Video,Budget Europe Trip,2026-03-18,135204,8766,2190,5996,4907,0.202,975,0.0,0,0.0,0.0,5.7,0.0,False,True,False
CON00231,CRE0420,Food & Cooking,TikTok,Substack Issue,Street Food Tour,2026-02-24,27338,2366,237,1066,194,0.37,1304,8842.46,112,17100.72,25943.18,1.9,13690.49,True,True,True
CON00232,CRE0040,Food & Cooking,LinkedIn,YouTube Video,Recipe Breakdown,2026-01-01,16028,326,449,652,358,0.475,82,0.0,0,0.0,0.0,8.3,0.0,False,True,False
CON00233,CRE0519,Parenting & Family,Substack,Instagram Reel,School Tips,2025-12-22,34380,832,485,1015,537,0.512,71,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON00234,CRE0038,Parenting & Family,Substack,Instagram Post,School Tips,2026-02-23,22156,1489,460,738,775,0.706,197,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON00235,CRE0320,Language Learning,TikTok,YouTube Video,Language Learning Mistakes,2026-01-05,7262,485,81,136,128,0.368,29,0.0,0,0.0,0.0,8.3,0.0,False,True,False
CON00236,CRE0165,Education & Online Courses,LinkedIn,Instagram Reel,Book Summary,2026-02-09,49216,4871,595,1404,303,0.743,148,0.0,0,0.0,0.0,2.3,0.0,False,True,False
CON00237,CRE0328,Sustainable Living,YouTube,YouTube Video,Zero Waste Swaps,2025-09-23,1367,80,24,30,25,0.325,9,0.0,0,0.0,0.0,8.8,0.0,False,True,False
CON00238,CRE0168,Personal Development,Twitter/X,Instagram Reel,Goal Setting,2025-11-18,15955,1117,166,645,420,0.519,108,0.0,0,0.0,0.0,3.3,0.0,False,True,False
CON00239,CRE0441,Travel & Adventure,YouTube,YouTube Video,City Vlog,2025-12-01,5137,537,153,129,127,0.421,3,0.0,0,0.0,0.0,9.9,0.0,False,True,False
CON00240,CRE0081,Parenting & Family,LinkedIn,Substack Issue,Family Vlog,2025-10-21,15570,1308,202,86,447,0.596,116,0.0,0,0.0,0.0,4.7,0.0,False,True,False
CON00241,CRE0317,Food & Cooking,Instagram,YouTube Short,Restaurant Review,2025-11-14,87916,3934,1549,1302,1756,0.536,6609,5959.79,629,107147.89,113107.68,0.7,153780.8,True,True,True
CON00242,CRE0229,Business & Entrepreneurship,Instagram,LinkedIn Post,Business Mistakes,2025-10-30,49309,5407,338,1142,1388,0.547,1930,10353.84,155,3481.88,13835.72,1.3,10526.14,True,True,True
CON00243,CRE0106,Parenting & Family,LinkedIn,Substack Issue,School Tips,2025-10-29,66616,4197,1590,2517,2516,0.513,619,0.0,0,0.0,0.0,4.9,0.0,False,True,False
CON00244,CRE0519,Business & Entrepreneurship,LinkedIn,Instagram Post,How I Got Clients,2026-03-01,56201,6321,1591,396,474,0.465,75,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON00245,CRE0108,Music & Audio Production,TikTok,Instagram Reel,Beat Making Tutorial,2026-02-21,3583,373,18,47,106,0.723,97,613.38,4,713.08,1326.46,2.9,449.67,True,True,True
CON00246,CRE0288,Personal Development,TikTok,Instagram Post,Goal Setting,2025-12-20,2182,118,5,100,18,0.735,17,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON00247,CRE0486,Music & Audio Production,YouTube,Instagram Story,Studio Vlog,2025-09-30,265964,29019,2812,8693,7233,0.306,18183,138562.23,875,142003.09,280565.32,0.2,1717218.47,True,True,True
CON00248,CRE0593,Finance & Investing,YouTube,Instagram Post,Investing for Beginners,2026-02-03,36951,3171,202,1336,931,0.617,225,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON00249,CRE0183,Business & Entrepreneurship,Substack,Instagram Post,How I Got Clients,2026-02-07,72904,3754,1212,803,467,0.398,990,520.08,43,3079.66,3599.74,1.4,2547.19,True,True,True
CON00250,CRE0289,Beauty & Fashion,Substack,YouTube Short,Outfit of the Week,2025-09-20,9240,564,72,68,309,0.644,35,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON00251,CRE0285,Food & Cooking,Instagram,YouTube Short,Street Food Tour,2026-03-03,248120,18121,5676,9606,9260,0.711,570,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON00252,CRE0177,Education & Online Courses,TikTok,Substack Issue,Course Review,2025-09-30,18253,1235,223,720,286,0.548,89,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON00253,CRE0170,Business & Entrepreneurship,Twitter/X,YouTube Video,How I Got Clients,2026-02-02,604590,71246,14632,4750,23859,0.305,2614,0.0,0,0.0,0.0,9.4,0.0,False,True,False
CON00254,CRE0412,Photography & Videography,Substack,TikTok,Camera Gear Review,2025-12-04,25089,989,620,1060,543,0.292,382,3026.0,34,6546.97,9572.97,2.6,3618.16,True,True,True
CON00255,CRE0092,Language Learning,TikTok,YouTube Video,Language Learning Mistakes,2026-01-30,178605,12975,4365,1679,4397,0.707,489,0.0,0,0.0,0.0,9.0,0.0,False,True,False
CON00256,CRE0197,Finance & Investing,Twitter/X,Substack Issue,Passive Income Ideas,2025-09-25,24276,2433,716,427,248,0.491,431,2185.8,38,2726.21,4912.01,2.7,1841.69,True,True,True
CON00257,CRE0192,Education & Online Courses,Substack,Instagram Story,Course Review,2026-01-10,2710,188,46,15,89,0.469,61,252.52,5,240.46,492.98,0.4,1369.61,True,True,True
CON00258,CRE0230,Comedy & Entertainment,LinkedIn,YouTube Short,Sketch Comedy,2025-12-24,34718,1224,542,970,1175,0.513,265,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON00259,CRE0594,Language Learning,Instagram,Substack Issue,Language Learning Mistakes,2026-01-19,3248,81,7,125,82,0.307,0,0.0,0,0.0,0.0,4.0,0.0,False,False,False
CON00260,CRE0282,Sustainable Living,TikTok,Instagram Post,Green Home Tour,2026-02-01,19616,869,563,812,238,0.315,174,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON00261,CRE0516,Technology & Software,YouTube,Instagram Reel,Coding Tutorial,2026-02-13,195208,22184,1446,8908,7253,0.428,12117,28179.86,965,28900.88,57080.74,3.1,18234.52,True,True,True
CON00262,CRE0268,Beauty & Fashion,YouTube,TikTok,Get Ready With Me,2026-01-02,627290,40403,17909,18879,5889,0.446,491,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON00263,CRE0320,Comedy & Entertainment,Instagram,Instagram Reel,Day in My Life,2026-01-11,249506,10853,3960,9768,7968,0.513,1821,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON00264,CRE0328,Food & Cooking,YouTube,YouTube Short,5-Ingredient Dinner,2025-12-25,3438,202,39,78,83,0.573,20,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON00265,CRE0198,Travel & Adventure,Twitter/X,Instagram Post,Travel Hacks,2025-09-27,6408,289,106,294,218,0.692,144,531.24,5,286.22,817.46,1.7,468.65,True,True,True
CON00266,CRE0590,Home Decor & Interior Design,Twitter/X,YouTube Video,Small Space Ideas,2026-01-25,9967,788,36,325,257,0.396,65,0.0,0,0.0,0.0,7.9,0.0,False,True,False
CON00267,CRE0501,Business & Entrepreneurship,Instagram,Instagram Post,How I Got Clients,2026-01-19,204598,22317,1598,4924,2599,0.718,1756,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON00268,CRE0323,Photography & Videography,LinkedIn,TikTok,Behind the Scenes,2026-03-01,2628,253,20,18,81,0.309,19,0.0,0,0.0,0.0,2.3,0.0,False,True,False
CON00269,CRE0015,Business & Entrepreneurship,TikTok,Instagram Story,Productivity System,2026-01-28,10121,392,204,187,222,0.277,68,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON00270,CRE0144,Finance & Investing,Twitter/X,Substack Issue,How I Paid Off Debt,2026-01-26,26502,2818,379,857,950,0.394,1031,4660.09,91,12371.42,17031.51,1.1,15503.01,True,True,True
CON00271,CRE0508,Parenting & Family,Instagram,Instagram Reel,Honest Parenting,2025-12-05,21459,1352,496,975,124,0.242,245,883.82,12,1726.23,2610.05,3.9,667.38,True,True,True
CON00272,CRE0525,Sustainable Living,LinkedIn,YouTube Short,Eco Product Review,2025-10-27,45734,1525,1331,283,1668,0.662,155,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON00273,CRE0149,Language Learning,Instagram,Instagram Post,Learn 100 Words Fast,2026-01-21,21131,1730,416,128,230,0.237,738,2098.67,33,885.6,2984.27,0.5,5881.5,True,True,True
CON00274,CRE0331,Photography & Videography,Substack,Instagram Reel,Editing Tutorial,2026-01-17,15365,487,455,477,500,0.255,110,0.0,0,0.0,0.0,1.1,0.0,False,True,False
